time_tick,acc_X_value,acc_Y_value,acc_Z_value
11.563971,0.101308,0.124802,-10.140554
11.596682,0.008530,-0.007482,-10.374446
11.630495,0.054919,-0.099213,-9.510857
11.671086,0.181966,-0.329514,-10.219416
11.696549,0.177477,-0.380243,-10.183352
11.730508,0.108192,-0.344029,-9.663642
11.763770,0.164308,-0.315896,-9.419724
11.796362,0.153983,-0.328616,-9.254818
11.830506,0.082603,-0.269058,-8.980223
11.863869,0.111634,-0.343879,-9.956793
11.897259,0.025439,-0.223267,-9.673668
11.929968,0.026487,0.040553,-9.366900
11.963841,0.145603,0.082603,-9.461774
11.996333,0.130489,-0.089337,-9.371838
12.030535,0.020501,-0.335948,-9.955296
12.063852,0.109090,-0.336248,-10.250093
12.096497,0.153534,-0.327119,-10.433106
12.130307,0.124653,0.085745,-9.463420
12.163843,0.103553,0.020501,-9.608274
12.197079,0.024242,-0.206657,-10.196072
12.230527,-0.063149,-0.074971,-9.214564
12.262863,0.080508,-0.093228,-9.637455
12.296630,0.020800,-0.213840,-10.870064
12.330503,-0.096071,0.156826,-8.789727
12.363381,0.019304,0.145752,-10.286755
12.397248,0.044294,0.007781,-10.390757
12.430475,-0.134978,0.059109,-8.727177
12.463799,0.084249,-0.167750,-10.474857
12.497279,0.032024,0.079161,-9.553954
12.530485,-0.019304,0.414361,-9.477935
12.563759,0.020202,0.357647,-9.787696
12.596420,-0.006135,0.187203,-9.321259
12.630445,0.069734,0.093976,-9.681749
12.662941,0.049532,0.032473,-10.060795
12.696913,-0.006884,0.081555,-9.208129
12.729854,-0.004938,0.057762,-9.858178
12.762994,-0.019304,-0.002993,-10.139806
12.797185,-0.032173,0.027385,-9.935244
12.830462,0.039206,0.181966,-9.421969
12.863795,0.089486,-0.102805,-10.041191
12.896739,-0.030378,-0.224913,-10.029370
12.930496,0.013618,-0.246612,-10.143697
12.963023,0.083052,-0.099064,-9.623239
12.996650,0.108042,-0.159070,-10.312644
13.030476,-0.099363,-0.288362,-9.973553
13.063790,-0.039955,-0.225512,-9.854138
13.096248,0.028283,-0.258583,-10.286755
13.130503,0.043097,-0.199624,-9.793682
13.163812,0.041451,-0.176579,-9.603186
13.196580,0.133930,-0.323229,-10.066780
13.230520,0.001646,-0.327868,-9.784703
13.263425,-0.016161,-0.298538,-9.435736
13.296821,0.060306,-0.303326,-9.206782
13.330508,-0.016012,-0.281329,-9.114602
13.363342,-0.063598,-0.335350,-9.350140
13.397179,-0.093377,-0.313652,-10.300223
13.430468,-0.152037,-0.003442,-10.511968
13.463841,-0.050280,0.586301,-9.225188
13.496282,0.146201,0.460601,-8.453629
13.530475,-0.134080,-0.249904,-10.556711
13.563842,-0.109539,-0.328017,-12.034884
13.596466,-0.129441,0.015114,-8.854822
13.630460,0.190795,0.394160,-10.419339
13.663527,0.236735,0.299286,-10.423828
13.696503,-0.020202,0.368122,-7.847725
13.730465,0.034418,0.196182,-10.676875
13.763354,0.077216,0.015862,-10.886674
13.797165,-0.034717,0.466886,-9.651671
13.830300,0.214738,0.706015,-10.287204
13.863806,0.026786,0.399696,-9.833786
13.897217,-0.061653,0.369169,-8.954484
13.929782,0.021549,0.205909,-8.717749
13.963792,0.003591,-0.064346,-10.245304
13.997173,-0.101608,-0.146500,-10.712789
14.030159,-0.071978,0.604707,-9.536146
14.063842,0.015264,0.744174,-9.255566
14.097115,-0.184061,0.237034,-9.405508
14.129992,-0.281628,0.025140,-9.562334
14.163838,-0.331609,-0.155180,-8.979774
14.197214,-0.173137,-0.081406,-11.192395
14.230550,-0.125102,0.079011,-10.698274
14.263474,0.056864,0.585104,-8.513337
14.296503,0.082603,0.370366,-11.136428
14.330503,-0.062850,0.102805,-10.286755
14.363152,-0.073924,0.140215,-8.291716
14.397172,-0.030527,-0.105798,-9.357622
14.430177,-0.026038,-0.198875,-10.777584
14.463845,-0.140515,0.023644,-10.889817
14.497198,-0.076916,0.792958,-9.193165
14.529851,0.101608,0.900252,-10.045980
14.563885,-0.033221,0.161914,-10.218967
14.596763,-0.136325,-0.133482,-8.929793
14.630520,0.116273,-0.250502,-10.227347
14.663851,0.228804,-0.161465,-10.961495
14.696724,0.168648,0.444140,-9.639699
14.730561,0.178075,0.726217,-9.660500
14.763745,0.082453,0.431870,-9.226386
14.797244,-0.037111,0.269357,-8.777457
14.830484,0.107893,0.039057,-9.741457
14.862992,0.179123,0.047138,-10.492365
14.896916,0.063898,0.222220,-10.202207
14.932727,0.152187,0.770362,-10.158362
14.963769,0.138869,0.695241,-9.976995
14.996458,0.022297,0.295844,-9.040379
15.030504,0.066890,0.091881,-10.069773
15.063896,0.069883,-0.047287,-10.548182
15.096448,0.102954,0.132733,-9.594806
15.130505,0.211445,0.657980,-9.265891
15.163687,0.239129,0.566399,-9.870748
15.196578,-0.011074,0.190047,-10.137561
15.230507,-0.047287,0.257835,-8.815915
15.263496,0.100859,0.211146,-9.636407
15.296573,-0.045491,-0.203215,-9.909805
15.330505,-0.113280,-0.152785,-9.302404
15.362912,-0.032323,0.114178,-9.471201
15.396449,-0.011523,0.010774,-10.363672
15.430463,-0.039356,0.024841,-9.375729
15.463207,-0.000299,0.055966,-9.700903
15.497096,0.044893,-0.126299,-10.422182
15.529840,-0.020950,-0.295246,-10.061244
15.563277,-0.061354,-0.264269,-9.562633
15.597145,0.021549,-0.364231,-9.689231
15.630456,-0.008829,-0.427231,-9.964275
15.663797,-0.043097,-0.524947,-9.953650
15.697239,0.022446,-0.433665,-9.881223
15.730114,0.074672,-0.335948,-9.814931
15.763300,0.080957,-0.329663,-9.573408
15.797167,0.031425,-0.355103,-9.780513
15.829622,-0.036513,-0.338642,-10.022037
15.863808,-0.104151,-0.286566,-9.550961
15.897171,-0.116572,-0.259631,-9.542731
15.930087,-0.106396,-0.233144,-9.749687
15.963098,-0.129890,-0.203814,-9.782159
15.997166,-0.105349,-0.141413,-9.961581
16.041319,-0.039655,0.087242,-9.194811
16.063892,-0.020501,0.019454,-9.169072
16.096572,-0.118517,-0.193638,-10.428767
