time_tick,acc_X_value,acc_Y_value,acc_Z_value
10.125125,0.507888,0.263072,-10.157015
10.158702,1.017123,-0.164308,-9.442320
10.192111,-0.604109,0.754799,-9.649875
10.225504,0.834708,-0.020501,-9.536895
10.258810,-0.319637,-0.005537,-9.459230
10.291827,0.134828,-0.109988,-9.386803
10.325543,0.663816,-0.256787,-9.396530
10.358562,0.078263,0.120313,-9.722003
10.392221,0.486040,0.162961,-9.743851
10.425471,0.096969,0.084099,-9.652419
10.458716,0.321433,0.172239,-9.578645
10.492116,0.142610,-0.094125,-9.565776
10.525565,-0.138569,0.076019,-9.645086
10.558790,0.312754,-0.010475,-9.647331
10.592161,0.272799,0.170144,-9.418377
10.625503,0.529437,-0.165505,-9.453843
10.658936,0.660075,-0.216234,-9.492451
10.692273,0.619522,-0.018406,-9.466862
10.725484,0.415708,-0.062551,-9.508014
10.758837,0.521057,-0.225512,-9.893943
10.792212,-0.067788,0.241524,-9.839323
10.825450,0.416157,-0.117021,-9.787247
10.858451,0.045641,-0.125102,-9.998543
10.892283,0.387875,-0.223716,-9.818822
10.925414,0.282227,-0.245414,-9.794580
10.959220,0.353457,-0.206208,-9.913097
10.992177,0.310509,-0.138120,-9.929707
11.025548,0.391017,-0.163260,-9.604533
11.058936,0.460601,-0.091282,-9.722602
11.091842,0.051477,-0.167450,-9.616654
11.125509,0.177177,-0.065993,-9.750884
11.158878,0.207405,-0.141113,-9.804756
11.191752,0.587349,-0.153085,-9.563830
11.225499,0.033819,-0.039356,-9.649576
11.258962,0.308564,-0.255441,-9.760312
11.291741,0.299735,-0.095921,-9.874489
11.325550,0.483646,-0.224015,-9.955446
11.358883,0.342084,-0.305721,-9.743252
11.391458,0.334452,-0.231797,-9.816278
11.424804,0.145303,-0.230600,-10.108531
11.458884,0.345974,-0.212343,-9.856382
11.491496,0.309611,-0.223417,-9.847404
11.525547,0.112681,-0.334302,-9.892297
11.558028,0.144256,-0.338492,-9.783357
11.591527,-0.058810,-0.199025,-9.890202
11.625525,0.004040,-0.252747,-9.801763
11.669286,-0.001496,-0.316644,-9.859375
11.691446,0.479157,-0.310210,-9.714670
11.725499,0.356599,-0.385630,-9.665887
11.758735,0.232096,-0.337445,-9.742205
11.792209,0.231797,-0.326820,-9.676362
11.825277,0.212343,-0.396853,-9.607975
11.858877,0.188400,-0.314849,-9.599745
11.892172,0.251251,-0.342084,-9.730383
11.925499,0.281329,-0.340587,-9.753877
11.958883,0.074672,-0.189298,-10.004828
11.992191,0.132135,-0.139318,-9.942427
12.025551,0.384882,-0.312903,-10.039096
12.058813,0.404335,-0.257835,-9.916988
12.091862,0.152486,-0.287015,-10.033709
12.125503,0.208752,-0.152935,-9.919232
12.158838,0.118517,-0.227757,-9.747293
12.191309,0.209500,-0.248407,-9.780364
12.225549,-0.020052,-0.099812,-9.726193
