"","time_tick","acc_X_value","acc_Y_value","acc_Z_value","train","color"
"426",14.197214,-0.173137,-0.081406,-11.192395,"A","blue"
"427",14.23055,-0.125102,0.079011,-10.698274,"A","blue"
"428",14.263474,0.056864,0.585104,-8.513337,"A","blue"
"429",14.296503,0.082603,0.370366,-11.136428,"A","blue"
"430",14.330503,-0.06285,0.102805,-10.286755,"A","blue"
"431",14.363152,-0.073924,0.140215,-8.291716,"A","blue"
"432",14.397172,-0.030527,-0.105798,-9.357622,"A","blue"
"433",14.430177,-0.026038,-0.198875,-10.777584,"A","blue"
"434",14.463845,-0.140515,0.023644,-10.889817,"A","blue"
"435",14.497198,-0.076916,0.792958,-9.193165,"A","blue"
"436",14.529851,0.101608,0.900252,-10.04598,"A","blue"
"437",14.563885,-0.033221,0.161914,-10.218967,"A","blue"
"438",14.596763,-0.136325,-0.133482,-8.929793,"A","blue"
"439",14.63052,0.116273,-0.250502,-10.227347,"A","blue"
"440",14.663851,0.228804,-0.161465,-10.961495,"A","blue"
"441",14.696724,0.168648,0.44414,-9.639699,"A","blue"
"442",14.730561,0.178075,0.726217,-9.6605,"A","blue"
"443",14.763745,0.082453,0.43187,-9.226386,"A","blue"
"444",14.797244,-0.037111,0.269357,-8.777457,"A","blue"
"445",14.830484,0.107893,0.039057,-9.741457,"A","blue"
"446",14.862992,0.179123,0.047138,-10.492365,"A","blue"
"447",14.896916,0.063898,0.22222,-10.202207,"A","blue"
"448",14.932727,0.152187,0.770362,-10.158362,"A","blue"
"449",14.963769,0.138869,0.695241,-9.976995,"A","blue"
"450",14.996458,0.022297,0.295844,-9.040379,"A","blue"
"451",15.030504,0.06689,0.091881,-10.069773,"A","blue"
"452",15.063896,0.069883,-0.047287,-10.548182,"A","blue"
"453",15.096448,0.102954,0.132733,-9.594806,"A","blue"
"454",15.130505,0.211445,0.65798,-9.265891,"A","blue"
"455",15.163687,0.239129,0.566399,-9.870748,"A","blue"
"456",15.196578,-0.011074,0.190047,-10.137561,"A","blue"
"457",15.230507,-0.047287,0.257835,-8.815915,"A","blue"
"458",15.263496,0.100859,0.211146,-9.636407,"A","blue"
"459",15.296573,-0.045491,-0.203215,-9.909805,"A","blue"
"460",15.330505,-0.11328,-0.152785,-9.302404,"A","blue"
"461",15.362912,-0.032323,0.114178,-9.471201,"A","blue"
"462",15.396449,-0.011523,0.010774,-10.363672,"A","blue"
"463",15.430463,-0.039356,0.024841,-9.375729,"A","blue"
"464",15.463207,-0.000299,0.055966,-9.700903,"A","blue"
"465",15.497096,0.044893,-0.126299,-10.422182,"A","blue"
"466",15.52984,-0.02095,-0.295246,-10.061244,"A","blue"
"467",15.563277,-0.061354,-0.264269,-9.562633,"A","blue"
"468",15.597145,0.021549,-0.364231,-9.689231,"A","blue"
"469",15.630456,-0.008829,-0.427231,-9.964275,"A","blue"
"470",15.663797,-0.043097,-0.524947,-9.95365,"A","blue"
"471",15.697239,0.022446,-0.433665,-9.881223,"A","blue"
"472",15.730114,0.074672,-0.335948,-9.814931,"A","blue"
"473",15.7633,0.080957,-0.329663,-9.573408,"A","blue"
"474",15.797167,0.031425,-0.355103,-9.780513,"A","blue"
"475",15.829622,-0.036513,-0.338642,-10.022037,"A","blue"
"476",15.863808,-0.104151,-0.286566,-9.550961,"A","blue"
"477",15.897171,-0.116572,-0.259631,-9.542731,"A","blue"
"478",15.930087,-0.106396,-0.233144,-9.749687,"A","blue"
"479",15.963098,-0.12989,-0.203814,-9.782159,"A","blue"
"480",15.997166,-0.105349,-0.141413,-9.961581,"A","blue"
"481",16.041319,-0.039655,0.087242,-9.194811,"A","blue"
"482",16.063892,-0.020501,0.019454,-9.169072,"A","blue"
"483",16.096572,-0.118517,-0.193638,-10.428767,"A","blue"
"484",16.13046,-0.147249,-0.045342,-10.569431,"A","blue"
"485",16.163843,-0.069584,0.300034,-9.54303,"A","blue"
"486",16.196497,0.024093,0.312305,-9.232072,"A","blue"
"487",16.230607,-0.0211,0.127496,-9.724397,"A","blue"
"488",16.263384,-0.170892,0.164009,-10.333294,"A","blue"
"489",16.297173,-0.18451,0.299735,-9.745497,"A","blue"
"490",16.330504,-0.116422,0.552482,-9.37109,"A","blue"
"491",16.36338,-0.094125,0.481252,-10.258623,"A","blue"
"492",16.397328,-0.13827,0.512677,-9.611118,"A","blue"
"493",16.430412,-0.055218,0.559515,-9.101733,"A","blue"
"494",16.462917,0.022446,0.376202,-9.759114,"A","blue"
"495",16.497244,0.10056,0.28507,-10.157314,"A","blue"
"496",16.530429,0.110586,0.696588,-9.915042,"A","blue"
"497",16.56384,0.191393,1.052588,-9.783806,"A","blue"
"498",16.596576,0.208004,0.979114,-9.175208,"A","blue"
"499",16.630408,0.173436,0.780538,-9.567123,"A","blue"
"500",16.663838,0.005686,0.368122,-9.804756,"A","blue"
"501",16.696796,-0.081705,0.269657,-9.827501,"A","blue"
"502",16.730565,-0.136474,0.384582,-9.876135,"A","blue"
"503",16.763906,-0.152337,0.292103,-9.712276,"A","blue"
"504",16.797213,-0.294946,0.186605,-9.876285,"A","blue"
"505",16.830508,-0.327119,0.167002,-9.892297,"A","blue"
"506",16.863211,-0.305122,0.233892,-9.917287,"A","blue"
"507",16.897222,-0.256638,0.124353,-9.522679,"A","blue"
"508",16.93044,-0.243619,-0.063598,-9.458182,"A","blue"
"509",16.963796,-0.237184,-0.193189,-9.645386,"A","blue"
"510",16.997216,-0.213241,-0.315896,-9.922525,"A","blue"
"511",17.030067,-0.119565,-0.285219,-9.69402,"A","blue"
"512",17.063793,-0.110137,-0.289409,-9.409399,"A","blue"
"513",17.097237,-0.07961,-0.36902,-9.342209,"A","blue"
"514",17.132675,-0.088888,-0.644811,-10.445826,"A","blue"
"515",17.163773,-0.071529,-0.707362,-10.551773,"A","blue"
"516",17.19713,-0.001796,-0.588097,-9.718561,"A","blue"
"517",17.230522,0.134978,-0.752704,-9.893793,"A","blue"
"518",17.263835,0.054769,-0.887981,-10.02518,"A","blue"
"519",17.29732,0.040104,-0.893817,-10.17183,"A","blue"
"520",17.330506,0.041451,-0.682821,-9.955895,"A","blue"
"521",17.363811,0.137971,-0.434563,-9.607825,"A","blue"
"522",17.396586,0.122408,-0.476762,-10.057502,"A","blue"
"523",17.430508,-0.021399,-0.341336,-9.965322,"A","blue"
"524",17.463777,-0.038907,-0.336697,-9.523427,"A","blue"
"525",17.497241,0.047736,-0.343431,-9.482275,"A","blue"
"526",17.5305,0.018256,-0.373658,-10.090723,"A","blue"
"527",17.563348,-0.068985,-0.325623,-9.789342,"A","blue"
"528",17.597286,-0.069734,-0.331459,-9.654813,"A","blue"
"529",17.630468,-0.07138,-0.223866,-10.064835,"A","blue"
"530",17.66384,-0.065993,-0.176728,-9.753877,"A","blue"
"531",17.697255,-0.057164,-0.082154,-9.773031,"A","blue"
"532",17.73049,-0.089038,-0.141413,-9.900677,"A","blue"
"533",17.763851,-0.093826,-0.077216,-9.92866,"A","blue"
"534",17.797178,-0.05462,-0.039206,-10.172578,"A","blue"
"535",17.830028,-0.114626,0.204263,-9.575951,"A","blue"
"536",17.863801,-0.027235,0.151289,-9.741756,"A","blue"
"537",17.897173,-0.032622,0.024392,-9.930456,"A","blue"
"538",17.930354,-0.076318,0.153983,-10.195922,"A","blue"
"539",17.963839,0.026786,0.471974,-9.688633,"A","blue"
"540",17.997222,0.05013,0.581812,-9.181343,"A","blue"
"541",18.030204,0.149793,0.570289,-8.946553,"A","blue"
"542",18.063802,0.11298,0.252597,-9.742055,"A","blue"
"543",18.096657,-0.039955,0.312155,-9.640298,"A","blue"
"544",18.130476,-0.047437,0.48215,-9.521631,"A","blue"
"545",18.163792,0.134529,0.769763,-9.411344,"A","blue"
"546",18.196413,0.074223,0.738189,-8.90615,"A","blue"
"547",18.230476,-0.010026,0.651246,-9.208877,"A","blue"
"548",18.263852,-0.046389,0.422292,-10.356339,"A","blue"
"549",18.297213,-0.139767,0.629398,-9.488261,"A","blue"
"550",18.330537,-0.060456,0.736992,-9.639999,"A","blue"
"551",18.36384,-0.014366,0.453119,-10.460341,"A","blue"
"552",18.397238,-0.199025,0.151588,-9.241051,"A","blue"
"553",18.430223,-0.097268,-0.04609,-9.639849,"A","blue"
"554",18.463835,-0.017808,-0.268759,-10.703062,"A","blue"
"555",18.497249,-0.101458,-0.329364,-9.927612,"A","blue"
"556",18.53047,0.024691,0.013468,-9.223393,"A","blue"
"557",18.563837,0.152187,-0.119565,-9.700604,"A","blue"
"558",18.596573,-0.079161,-0.338941,-9.691775,"A","blue"
"559",18.62972,-0.10894,-0.418402,-9.962629,"A","blue"
"560",18.663926,-0.117769,-0.43606,-10.382078,"A","blue"
"561",18.696536,-0.077814,-0.361837,-10.175421,"A","blue"
"562",18.730509,-0.060905,-0.342233,-9.441871,"A","blue"
"563",18.76384,-0.079161,-0.715892,-9.784254,"A","blue"
"564",18.797159,-0.136774,-0.934819,-10.505085,"A","blue"
"565",18.830603,-0.199624,-1.084163,-10.258473,"A","blue"
"566",18.863913,-0.145902,-0.927936,-9.666485,"A","blue"
"567",18.896593,-0.07961,-0.921352,-9.553655,"A","blue"
"568",18.930504,-0.098016,-1.013831,-9.847254,"A","blue"
"569",18.963756,-0.131087,-0.951879,-9.955147,"A","blue"
"570",18.996621,-0.115075,-0.851917,-9.686388,"A","blue"
"571",19.030505,-0.112232,-0.639873,-9.737117,"A","blue"
"572",19.063752,-0.164009,-0.662918,-10.000488,"A","blue"
"573",19.097239,-0.188101,-0.590341,-9.680702,"A","blue"
"574",19.13047,-0.1468,-0.461349,-9.81538,"A","blue"
"575",19.163183,-0.137821,-0.400893,-9.503824,"A","blue"
"576",19.197243,-0.140066,-0.437107,-9.241499,"A","blue"
"577",19.230563,-0.132883,-0.532879,-10.066331,"A","blue"
"578",19.263796,-0.091581,-0.328616,-10.078901,"A","blue"
"579",19.297239,-0.066441,-0.322929,-9.685789,"A","blue"
"580",19.330666,0.018556,-0.293749,-9.780064,"A","blue"
"581",19.363772,0.007033,-0.284022,-9.255117,"A","blue"
"582",19.397175,-0.019903,-0.315747,-8.837613,"A","blue"
"583",19.429873,0.057014,-0.405383,-9.692374,"A","blue"
"584",19.46323,-0.033221,-0.363333,-10.650537,"A","blue"
"585",19.497169,-0.029629,-0.269357,-10.0795,"A","blue"
"586",19.530793,0.103703,0.074971,-8.934881,"A","blue"
"587",19.562994,0.128244,-0.152187,-10.006325,"A","blue"
"588",19.597162,-0.123904,-0.235688,-9.487961,"A","blue"
"589",19.630454,-0.115973,-0.289559,-9.47195,"A","blue"
"590",19.662876,-0.080807,-0.190047,-10.283463,"A","blue"
"591",19.697181,-0.183313,0.057613,-9.701352,"A","blue"
"592",19.730502,-0.18032,0.173436,-9.670825,"A","blue"
"593",19.763744,-0.182564,0.24721,-9.399073,"A","blue"
"594",19.797111,-0.182415,0.15099,-9.424064,"A","blue"
"595",19.829547,-0.196032,0.025888,-9.63087,"A","blue"
"596",19.86375,-0.166553,-0.073624,-9.692074,"A","blue"
"597",19.897095,-0.193638,-0.006734,-9.98747,"A","blue"
"598",19.929695,-0.257087,0.13812,-9.43409,"A","blue"
"599",19.963123,-0.263222,0.145303,-9.149469,"A","blue"
"600",19.996813,-0.248258,-0.084848,-10.073664,"A","blue"
"601",20.030415,-0.168797,-0.324426,-10.178414,"A","blue"
"602",20.063764,-0.153234,-0.252897,-10.121101,"A","blue"
"603",20.097114,-0.098615,-0.196631,-10.483835,"A","blue"
"604",20.130412,-0.22192,-0.245863,-10.249345,"A","blue"
"605",20.163024,-0.26412,-0.311706,-9.701951,"A","blue"
"606",20.197123,-0.181367,-0.396255,-10.29753,"A","blue"
"607",20.23043,-0.203365,-0.458057,-10.709048,"A","blue"
"608",20.263797,-0.123755,-0.33535,-9.347596,"A","blue"
"609",20.297173,-0.001945,-0.314699,-8.816065,"A","blue"
"610",20.329739,-0.017209,-0.364979,-9.983878,"A","blue"
"611",20.363515,-0.147099,-0.397302,-9.541983,"A","blue"
"612",20.397224,-0.080508,-0.329364,-8.724483,"A","blue"
"613",20.430675,0.036962,-0.49876,-10.365468,"A","blue"
"614",20.463806,-0.180769,-0.339241,-9.307791,"A","blue"
"615",20.496315,-0.183911,-0.352559,-8.978876,"A","blue"
"616",20.530517,-0.067489,-0.457309,-10.574968,"A","blue"
"617",20.563836,-0.171042,-0.383086,-9.631319,"A","blue"
"618",20.596277,-0.132883,-0.428727,-9.19092,"A","blue"
"619",20.630508,-0.065394,-0.621318,-10.806615,"A","blue"
"620",20.664093,-0.05462,-0.385031,-10.046728,"A","blue"
"621",20.697177,0.022746,-0.332207,-8.238293,"A","blue"
"622",20.7305,0.063748,-0.72068,-9.867456,"A","blue"
"623",20.763837,-0.198875,-0.56161,-10.213131,"A","blue"
"624",20.79689,-0.21803,-0.37291,-9.080184,"A","blue"
"625",20.830521,-0.045641,-0.347471,-9.661697,"A","blue"
"626",20.863834,-0.189598,-0.334452,-10.156566,"A","blue"
"627",20.896489,-0.242272,-0.334452,-9.694768,"A","blue"
"628",20.930505,-0.100261,-0.339689,-9.883617,"A","blue"
"629",20.963813,0.019454,-0.348518,-9.830793,"A","blue"
"630",20.996623,0.029031,-0.394908,-10.071419,"A","blue"
"631",21.030506,-0.01676,-0.409273,-10.428916,"A","blue"
"632",21.063877,-0.031425,-0.331309,-10.341525,"A","blue"
"633",21.096736,-0.018107,-0.212493,-9.549614,"A","blue"
"634",21.130508,-0.045641,-0.311706,-9.292079,"A","blue"
"635",21.164122,-0.060755,-0.333853,-9.310186,"A","blue"
"636",21.197248,-0.093676,-0.351511,-9.854736,"A","blue"
"637",21.230596,-0.08365,-0.320386,-9.29582,"A","blue"
"638",21.264202,-0.026936,-0.115674,-9.483322,"A","blue"
"639",21.297257,-0.1676,-0.13393,-9.833337,"A","blue"
"640",21.330503,-0.235837,-0.095472,-9.373933,"A","blue"
"641",21.363839,-0.209949,-0.036513,-8.876071,"A","blue"
"642",21.397223,-0.180469,-0.338492,-11.096922,"A","blue"
"643",21.430519,-0.184659,-0.093527,-10.081146,"A","blue"
"644",21.463812,-0.048185,0.03352,-8.974836,"A","blue"
"645",21.496589,0.119565,-0.174783,-10.198765,"A","blue"
"646",21.530505,-0.105049,-0.275792,-10.417992,"A","blue"
"647",21.570512,-0.063299,-0.312006,-9.39653,"A","blue"
"648",21.596459,-0.006135,-0.235837,-10.179013,"A","blue"
"649",21.630508,-0.019304,-0.299585,-10.551474,"A","blue"
"650",21.663833,-0.14665,-0.165954,-8.34454,"A","blue"
"651",21.696951,-0.055218,-0.205759,-9.961581,"A","blue"
"652",21.730505,-0.019304,-0.293151,-10.952068,"A","blue"
"653",21.763788,-0.123455,-0.018406,-8.834171,"A","blue"
"654",21.79642,0.03352,0.149643,-8.171103,"A","blue"
"655",21.830503,-0.014216,-0.304224,-10.668195,"A","blue"
"656",21.863949,-0.227008,-0.153683,-9.07794,"A","blue"
"657",21.897234,-0.145453,-0.324725,-9.074049,"A","blue"
"658",21.930515,-0.14246,-0.217431,-10.983343,"A","blue"
"659",21.96297,-0.178524,-0.228654,-9.636407,"A","blue"
"660",21.996158,-0.242571,-0.280431,-9.944372,"A","blue"
"661",22.030416,-0.224015,-0.365877,-10.629887,"A","blue"
"662",22.063741,-0.207854,-0.366176,-9.476589,"A","blue"
"663",22.096213,-0.107294,-0.454316,-10.563595,"A","blue"
"664",22.130123,-0.10475,-0.468532,-10.43984,"A","blue"
"665",22.163764,-0.105648,-0.350015,-9.460876,"A","blue"
"666",22.197105,0.07527,-0.328915,-9.603935,"A","blue"
"667",22.229695,0.058361,-0.351212,-9.7021,"A","blue"
"668",22.26379,-0.013917,-0.363034,-9.661098,"A","blue"
"669",22.29721,0.002843,-0.351811,-9.113704,"A","blue"
"670",22.330511,0.019005,-0.391765,-9.178949,"A","blue"
"671",22.36375,-0.144405,-0.387575,-10.091771,"A","blue"
"672",22.3971,-0.115824,-0.346723,-9.543479,"A","blue"
"673",22.430411,-0.068536,-0.337744,-9.569966,"A","blue"
"674",22.46374,-0.085596,-0.349117,-9.947814,"A","blue"
"675",22.497126,-0.203664,-0.370666,-9.764651,"A","blue"
"676",22.530465,-0.146949,-0.355701,-10.064985,"A","blue"
"677",22.562931,-0.154432,-0.348668,-9.775425,"A","blue"
"678",22.597166,-0.183313,-0.337894,-10.103592,"A","blue"
"679",22.629803,-0.246761,-0.318141,-9.929857,"A","blue"
"680",22.663767,-0.274744,-0.312454,-9.599894,"A","blue"
"681",22.696317,-0.20935,-0.312754,-9.428703,"A","blue"
"682",22.730481,-0.151439,-0.338492,-10.166143,"A","blue"
"683",22.763881,-0.129142,-0.333255,-10.172877,"A","blue"
"684",22.797215,-0.141413,-0.233742,-10.006474,"A","blue"
"685",22.830465,-0.120762,-0.101009,-8.958225,"A","blue"
"686",22.863843,-0.281927,-0.308115,-8.667918,"A","blue"
"687",22.897242,-0.339989,-0.482748,-10.497453,"A","blue"
"688",22.929937,-0.386977,-0.324127,-10.044184,"A","blue"
"689",22.963833,-0.365578,-0.131387,-8.944309,"A","blue"
"690",22.997453,-0.312305,0.156227,-8.682284,"A","blue"
"691",23.030513,-0.335051,-0.230749,-10.187243,"A","blue"
"692",23.063982,-0.367822,-0.208902,-9.747742,"A","blue"
"693",23.097169,-0.183013,-0.178973,-9.409399,"A","blue"
"694",23.129859,-0.057613,-0.203963,-10.136963,"A","blue"
"695",23.16372,-0.065693,-0.218179,-10.068426,"A","blue"
"696",23.197246,-0.130788,-0.129142,-9.619946,"A","blue"
"697",23.230491,-0.121809,-0.153234,-9.99151,"A","blue"
"698",23.263791,-0.165355,-0.298089,-10.172877,"A","blue"
"699",23.297251,-0.224315,-0.302578,-10.05436,"A","blue"
"700",23.330435,-0.186305,-0.324426,-10.420686,"A","blue"
"701",23.363852,-0.199474,-0.301531,-9.97056,"A","blue"
"702",23.397242,-0.189598,-0.297939,-10.052864,"A","blue"
"703",23.430651,-0.228654,-0.347172,-9.599894,"A","blue"
"704",23.463799,-0.228804,-0.337894,-9.355827,"A","blue"
"705",23.497242,-0.259032,-0.336397,-9.616205,"A","blue"
"706",23.530291,-0.222519,-0.328167,-9.595555,"A","blue"
"707",23.563791,-0.022746,-0.244816,-10.014705,"A","blue"
"708",23.597166,-0.053722,-0.012271,-9.287889,"A","blue"
"709",23.629672,-0.067339,0.044145,-9.254219,"A","blue"
"710",23.663064,-0.1884,-0.164757,-9.886311,"A","blue"
"711",23.69659,-0.276091,-0.219377,-8.999826,"A","blue"
"712",23.732608,-0.259032,-0.231198,-9.368546,"A","blue"
"713",23.763771,-0.195583,-0.320535,-10.591877,"A","blue"
"714",23.797211,-0.123455,-0.008979,-9.547669,"A","blue"
"715",23.830456,-0.02499,0.061054,-10.149533,"A","blue"
"716",23.863787,-0.076168,-0.085745,-9.849648,"A","blue"
"717",23.897092,-0.033221,-0.212493,-9.950208,"A","blue"
"718",23.930412,-0.056565,-0.338941,-10.490569,"A","blue"
"719",23.963835,-0.085296,-0.251999,-9.578944,"A","blue"
"720",23.996549,-0.044444,-0.115973,-9.401767,"A","blue"
"721",24.030406,-0.006884,-0.229552,-9.747442,"A","blue"
"722",24.063746,-0.054919,-0.331758,-10.053761,"A","blue"
"723",24.097094,0.010026,-0.219526,-9.650025,"A","blue"
"724",24.130474,0.0627,-0.171341,-9.570415,"A","blue"
"725",24.163183,0.023943,-0.325324,-9.471351,"A","blue"
"726",24.197117,-0.070931,-0.362286,-9.702998,"A","blue"
"727",24.230436,-0.027983,-0.411817,-9.759264,"A","blue"
"728",24.263046,-0.032173,-0.342832,-9.867905,"A","blue"
"729",24.297215,-0.046838,-0.343131,-9.937638,"A","blue"
"730",24.330549,-0.143957,-0.340887,-9.464019,"A","blue"
"731",24.36304,-0.186754,-0.418551,-10.241863,"A","blue"
"732",24.397243,-0.224165,-0.456112,-10.735984,"A","blue"
"733",24.430816,-0.277139,-0.336098,-9.548716,"A","blue"
"734",24.463794,-0.155629,-0.356449,-9.435437,"A","blue"
"735",24.49718,-0.166253,-0.484993,-10.149234,"A","blue"
"736",24.530498,-0.306319,-0.499957,-10.08369,"A","blue"
"737",24.563794,-0.215486,-0.344927,-9.540486,"A","blue"
"738",24.597178,-0.084548,-0.338642,-9.603186,"A","blue"
"739",24.629749,-0.118816,-0.355103,-9.386653,"A","blue"
"740",24.663798,-0.142161,-0.361837,-9.385755,"A","blue"
"741",24.697242,-0.15518,-0.467485,-10.085785,"A","blue"
"742",24.730482,-0.145603,-0.332058,-10.182604,"A","blue"
"743",24.762997,-0.124054,-0.12555,-9.124179,"A","blue"
"744",24.797243,-0.123306,-0.239279,-9.495444,"A","blue"
"745",24.831831,-0.211745,-0.334452,-10.161654,"A","blue"
"746",24.8638,-0.234042,-0.31006,-10.158362,"A","blue"
"747",24.897182,-0.17583,-0.23479,-10.580205,"A","blue"
"748",24.930469,-0.105349,0.038458,-9.701801,"A","blue"
"749",24.963002,-0.115674,0.030527,-9.518339,"A","blue"
"750",24.997246,-0.201719,-0.228056,-10.044184,"A","blue"
"751",25.031185,-0.291953,-0.246163,-9.063275,"A","blue"
"752",25.062889,-0.303925,-0.172688,-9.229079,"A","blue"
"753",25.097249,-0.254393,-0.296892,-9.96637,"A","blue"
"754",25.130474,-0.333404,-0.199923,-9.360017,"A","blue"
"755",25.163176,-0.261726,-0.072726,-9.256464,"A","blue"
"756",25.196572,-0.225213,-0.052375,-10.348857,"A","blue"
"757",25.230472,-0.229552,0.055069,-9.782459,"A","blue"
"758",25.263225,-0.146351,0.032024,-9.177602,"A","blue"
"759",25.297254,-0.11747,-0.194237,-10.243359,"A","blue"
"760",25.329774,-0.133781,-0.249604,-9.943026,"A","blue"
"761",25.363028,-0.057463,-0.2306,-9.909206,"A","blue"
"762",25.397167,-0.070033,-0.22192,-9.753428,"A","blue"
"763",25.430403,-0.128693,-0.332507,-10.075909,"A","blue"
"764",25.463848,-0.193788,-0.351362,-9.952004,"A","blue"
"765",25.496614,-0.145453,-0.333704,-9.542731,"A","blue"
"766",25.530505,-0.109239,-0.378597,-10.018446,"A","blue"
"767",25.56317,-0.144405,-0.395506,-10.03326,"A","blue"
"768",25.596999,-0.172538,-0.328766,-9.772882,"A","blue"
"769",25.630506,-0.130189,-0.253495,-9.801763,"A","blue"
"770",25.663641,-0.106097,-0.273398,-9.744449,"A","blue"
"771",25.697255,-0.084548,-0.340138,-9.865361,"A","blue"
"772",25.730369,-0.07123,-0.367074,-9.919681,"A","blue"
"773",25.763792,-0.070931,-0.334452,-9.339965,"A","blue"
"774",25.797153,-0.020651,-0.338941,-9.2204,"A","blue"
"775",25.830705,-0.017209,-0.421095,-9.698659,"A","blue"
"776",25.863799,-0.072128,-0.329663,-9.800117,"A","blue"
"777",25.897246,-0.006884,-0.199773,-9.268136,"A","blue"
"778",25.934322,-0.045342,-0.332806,-9.867606,"A","blue"
"779",25.963485,-0.172538,-0.323827,-9.60588,"A","blue"
"780",25.997236,-0.229552,-0.250502,-9.570115,"A","blue"
"781",26.030499,-0.201569,-0.277438,-10.412904,"A","blue"
"782",26.063836,-0.258583,-0.126897,-10.401532,"A","blue"
"783",26.097177,-0.177626,-0.013169,-10.063638,"A","blue"
"784",26.130568,-0.168199,-0.061653,-10.193977,"A","blue"
"785",26.163852,-0.199923,-0.202467,-9.705842,"A","blue"
"786",26.197319,-0.13842,-0.339091,-9.97894,"A","blue"
"787",26.230567,-0.065993,-0.350314,-10.495358,"A","blue"
"788",26.263652,-0.127047,-0.258882,-9.441722,"A","blue"
"789",26.297173,-0.100859,-0.130638,-9.406705,"A","blue"
"790",26.330504,-0.186305,-0.187652,-9.797124,"A","blue"
"791",26.363902,-0.257984,-0.28926,-8.925005,"A","blue"
"792",26.397369,-0.231198,-0.329065,-9.374682,"A","blue"
"793",26.4302,-0.202916,-0.347621,-10.274036,"A","blue"
"794",26.46384,-0.173586,-0.171341,-9.425111,"A","blue"
"795",26.497248,-0.072726,-0.061952,-9.411045,"A","blue"
"796",26.530485,-0.102056,-0.207854,-10.104191,"A","blue"
"797",26.563836,-0.169097,-0.303476,-9.54722,"A","blue"
"798",26.597169,-0.111185,-0.325174,-10.193079,"A","blue"
"799",26.630225,-0.11717,-0.335799,-10.606991,"A","blue"
"800",26.663841,-0.14261,-0.132584,-9.760461,"A","blue"
"801",26.696974,-0.098615,0.041601,-9.14079,"A","blue"
"802",26.730508,-0.152187,-0.185408,-9.589868,"A","blue"
"803",26.763829,-0.365278,-0.350314,-9.576999,"A","blue"
"804",26.797243,-0.360939,-0.309462,-9.622041,"A","blue"
"805",26.830471,-0.251699,-0.067339,-10.166143,"A","blue"
"806",26.863797,-0.201569,0.003442,-9.474045,"A","blue"
"807",26.896477,-0.168348,-0.004489,-9.130165,"A","blue"
"808",26.930037,-0.170743,-0.185707,-9.960085,"A","blue"
