time_tick,acc_X_value,acc_Y_value,acc_Z_value
17.740366,0.251400,-1.527705,-9.749088
17.773885,0.317542,-1.463957,-9.763903
17.807100,0.345526,-1.416670,-9.633863
17.840417,0.234640,-1.477126,-9.691925
17.873759,0.367972,-1.395869,-9.717813
17.907000,0.260229,-1.394672,-9.622490
17.940345,0.226559,-1.455278,-9.674267
17.973724,0.261277,-1.378810,-9.776024
18.007044,0.351511,-1.353371,-9.777072
18.040621,0.477960,-1.292017,-9.710630
18.073768,0.252448,-1.375368,-9.663792
18.106951,0.295246,-1.333618,-9.776772
18.140400,0.193339,-1.391081,-9.702998
18.173613,0.243020,-1.320449,-9.716616
18.207026,0.330561,-1.287528,-9.764202
18.240389,0.435910,-1.281692,-9.782608
18.284494,0.178225,-1.314314,-9.662445
18.306979,0.425884,-1.265830,-9.790240
18.340345,0.333853,-1.277352,-9.801314
18.373672,0.396255,-1.245927,-9.815679
18.406978,0.418252,-1.199538,-9.757319
18.440518,0.396853,-1.321198,-9.877033
18.473640,0.399397,-1.221236,-9.786649
18.507032,0.373359,-1.288575,-9.846656
18.540350,0.428577,-1.197892,-9.841867
18.573710,0.402689,-1.145816,-9.767045
18.607097,0.300782,-1.216597,-9.703447
18.640281,0.202766,-1.274060,-9.677559
18.674589,0.194087,-1.250416,-9.708385
18.706999,0.403737,-1.113493,-9.766597
18.740553,0.312454,-1.168861,-9.627878
18.773698,0.416307,-1.091496,-9.720955
18.806978,0.348818,-1.207918,-9.695516
18.840342,0.181667,-1.252811,-9.649576
18.873727,0.180769,-1.244281,-9.682198
18.906969,0.288362,-1.216448,-9.804606
18.940358,0.367373,-1.215400,-9.849199
18.973774,0.221472,-1.206721,-9.657656
19.007057,0.178075,-1.231262,-9.692523
19.040411,0.259780,-1.196246,-9.786499
19.073719,0.163111,-1.245179,-9.688782
19.106982,0.234790,-1.229766,-9.788594
19.140359,0.162812,-1.255953,-9.696414
19.173807,0.244068,-1.215849,-9.787247
19.207016,0.313801,-1.204476,-9.839473
19.240805,0.190196,-1.142823,-9.616954
19.275387,0.294946,-1.256253,-9.744150
19.307054,0.201419,-1.258647,-9.759114
19.340460,0.292253,-1.275556,-9.856233
19.373672,0.366775,-1.227222,-9.769589
19.407028,0.303027,-1.224678,-9.744749
19.440409,0.340288,-1.242186,-9.722751
19.473773,0.390269,-1.188913,-9.672920
19.507111,0.423938,-1.204626,-9.725744
19.540468,0.340737,-1.235751,-9.692523
19.573771,0.218479,-1.271516,-9.690728
19.607073,0.445936,-1.203429,-9.778568
19.640340,0.423639,-1.228269,-9.727989
19.673693,0.449378,-1.209414,-9.765250
19.707167,0.457309,-1.223481,-9.769889
19.740345,0.354803,-1.262238,-9.723799
19.773838,0.225961,-1.281991,-9.686089
19.807017,0.168947,-1.349031,-9.700454
19.840360,0.330711,-1.320599,-9.811041
19.874279,0.410920,-1.309525,-9.736369
19.907023,0.281478,-1.303839,-9.712875
19.940708,0.233144,-1.347385,-9.704195
19.973856,0.272201,-1.303689,-9.702100
20.006958,0.219825,-1.325687,-9.688932
20.040318,0.296293,-1.289773,-9.649127
20.073700,0.276690,-1.350378,-9.714371
20.106990,0.300633,-1.316858,-9.758366
20.140379,0.254543,-1.326435,-9.634911
20.173663,0.265766,-1.343345,-9.726343
20.207024,0.348818,-1.337209,-9.771086
20.240409,0.277887,-1.374620,-9.749986
20.273783,0.338941,-1.318354,-9.779017
20.307268,0.275044,-1.330924,-9.724547
20.340567,0.368870,-1.305635,-9.807000
20.373694,0.421095,-1.301594,-9.770637
20.407022,0.492475,-1.253709,-9.758815
20.449227,0.256638,-1.335264,-9.739511
20.473710,0.498161,-1.243383,-9.785003
20.507154,0.442045,-1.283936,-9.835432
20.540360,0.356749,-1.292616,-9.621144
20.573993,0.408076,-1.304587,-9.790539
20.607034,0.524349,-1.257899,-9.808048
20.640384,0.502501,-1.262687,-9.738464
20.673819,0.514173,-1.247124,-9.802511
20.706954,0.206507,-1.336012,-9.628775
20.740280,0.382637,-1.275706,-9.689231
20.773729,0.279533,-1.343345,-9.656759
20.845648,0.518363,-1.249668,-9.757019
20.875101,0.386079,-1.305934,-9.699257
20.907891,0.285519,-1.331523,-9.644488
20.941856,0.427680,-1.264034,-9.652419
20.974427,0.307666,-1.282889,-9.650773
21.008991,0.259032,-1.360554,-9.680851
21.041375,0.338792,-1.297853,-9.651371
21.075175,0.231198,-1.368185,-9.634462
