time_tick,lac_X_value,lac_Y_value,lac_Z_value
21.563506,-0.882251,-0.340259,-0.047244
21.593544,-0.374404,-0.278391,-0.384083
21.623570,-0.046668,-0.053777,-0.342309
21.663581,-0.070146,-0.032575,0.249215
21.693629,-0.160901,-0.191089,-0.195589
21.723651,0.102893,-0.012335,-0.206179
21.753673,0.177296,0.009791,0.189248
21.783697,0.013144,-0.068844,-0.036288
21.833733,0.034946,-0.034238,-0.035973
21.863755,-0.065385,0.120574,0.117942
21.893778,-0.211353,0.185105,0.075359
21.923800,-0.270014,0.156959,0.122866
21.963831,-0.310956,-0.000464,0.219586
21.993854,-0.318926,-0.083187,0.119096
22.023876,-0.187237,0.137363,0.163454
22.053900,-0.081373,0.227959,0.117876
22.093905,-0.196160,-0.014971,0.237634
22.133957,-0.126270,-0.128095,0.304483
22.163979,0.057211,-0.056466,-0.008517
22.194002,0.072789,0.228275,-0.146316
22.223952,-0.058135,0.306171,0.075501
22.263983,-0.020495,0.066985,0.068505
22.294001,0.066357,0.013267,-0.116294
22.324000,0.016700,0.074523,-0.124718
22.354042,-0.064549,0.177331,0.061213
22.394078,-0.143080,0.075628,0.050089
22.424100,-0.079588,-0.021532,-0.017505
22.454123,0.025508,-0.004802,0.106649
22.494154,-0.000761,0.044366,0.026770
22.524175,-0.056082,0.089169,0.131031
22.564192,-0.065847,0.067903,0.160194
22.594228,-0.032999,0.018387,0.020239
22.624252,-0.065360,0.019697,0.036052
22.664281,-0.051942,0.097202,0.227637
22.694302,-0.035923,0.064399,0.095804
22.724324,0.065076,0.017992,0.004277
22.764336,0.036713,-0.073032,-0.086979
22.794377,0.030033,0.017504,0.364426
22.824396,-0.022567,-0.095300,0.436040
22.874436,-0.065702,0.017066,-0.173998
22.894454,-0.040601,0.016217,0.044781
22.924475,-0.014702,0.022530,0.363316
22.954488,-0.065290,-0.091688,0.179735
22.984499,-0.098538,-0.078760,-0.204489
23.024527,-0.014032,0.005108,0.286903
23.064580,-0.020739,-0.066292,0.246519
23.094602,-0.017882,-0.128282,-0.238610
23.114615,-0.017078,0.091865,-0.137404
23.164637,-0.095732,0.014444,0.241096
23.204674,-0.014476,-0.274170,0.291696
23.224697,-0.097340,-0.112168,-0.281676
23.264701,-0.028008,0.116082,0.266610
23.294751,-0.035139,-0.032807,0.309293
23.334780,-0.015378,-0.072648,-0.061308
23.354795,-0.067972,0.050537,-0.241674
23.394826,-0.129889,0.081887,0.240759
23.414840,-0.083930,0.142870,0.277788
23.464878,0.093717,-0.001839,-0.205623
23.494900,-0.008352,0.140394,-0.148308
23.524923,-0.009199,0.085612,0.321574
23.564951,0.066471,0.010549,-0.140656
23.594974,0.062140,0.104951,-0.229292
23.624996,-0.040971,0.135622,0.205330
23.665001,-0.026281,0.049204,0.235368
23.695031,0.057758,0.016890,-0.100598
23.725057,0.060829,-0.032936,-0.071167
23.765103,-0.047207,0.060133,0.305188
23.795124,0.008073,0.165398,0.561227
23.835153,-0.078806,-0.067413,0.029498
23.865176,-0.212572,0.156211,-0.022393
23.895197,-0.139488,0.213177,0.365029
23.925220,0.008207,0.107462,0.551004
23.965250,-0.038900,-0.216219,-0.067070
23.995273,-0.127136,0.020900,-0.174782
24.025296,-0.006477,0.221018,0.592820
24.065325,0.156045,-0.141025,0.025655
24.095349,0.096797,-0.015957,0.043967
24.125362,0.021747,-0.156248,0.579472
24.155395,-0.046688,-0.207001,0.092740
24.185407,0.151930,-0.163233,-0.181508
24.225426,0.094432,0.097579,0.159266
24.255454,-0.031417,-0.093241,0.146327
24.285483,-0.006525,-0.226446,-0.251785
24.325518,0.179761,-0.143067,-0.193248
24.355541,0.222869,-0.059248,0.011585
24.395565,0.089368,-0.058541,-0.101580
24.425594,0.024359,-0.009991,-0.176079
24.455617,0.172374,0.012675,-0.036030
24.495645,0.203598,-0.150835,-0.063546
24.525668,0.118802,-0.079258,-0.020128
24.555689,0.024581,-0.053358,0.188509
24.595720,0.123883,-0.009264,-0.003414
24.625743,0.158687,0.092858,0.061285
24.655759,0.085283,0.084287,0.157267
24.695795,0.089618,0.100905,0.314835
24.725817,0.158659,0.120306,0.124292
24.755840,0.122743,0.161302,0.124824
24.795868,0.122453,0.211916,0.411572
24.835900,0.164890,0.106120,0.064027
24.865899,0.156103,0.246703,0.142244
24.895928,0.133816,0.218303,0.303373
24.925939,0.128926,0.024580,0.027305
24.955988,0.172859,0.015650,-0.177318
24.995997,0.211963,0.142037,0.420675
25.016033,0.162686,0.015744,0.184139
25.066070,0.223886,-0.052513,-0.340663
25.096091,0.210850,0.116859,0.248259
25.136102,0.099986,0.052726,0.023203
25.166145,0.213406,0.046957,-0.440341
25.186149,0.255809,0.159155,-0.295653
25.216183,0.190771,0.137817,0.068010
25.256211,0.023107,0.112121,0.069919
25.296229,0.136054,0.074321,0.055398
25.326259,0.279050,0.023057,0.037469
25.356286,0.220978,0.177603,-0.122176
25.386287,0.166732,0.294706,0.588295
25.426322,0.131984,-0.110630,0.211586
25.466368,0.163143,-0.067208,0.009983
25.496390,0.105840,0.108825,-0.044317
25.526413,0.099891,0.217988,0.602310
25.556434,0.174218,-0.112981,0.368682
25.596465,0.206501,-0.031161,-0.044922
25.626488,0.155978,0.014908,0.256137
25.656510,0.136253,-0.077566,0.475405
25.696539,0.159974,-0.336817,0.133382
25.716555,0.285981,-0.133132,-0.094623
25.766584,0.247702,0.066956,-0.075777
25.796594,0.018372,0.060066,0.464404
25.826623,0.086046,-0.093497,0.386304
25.856652,0.242861,-0.225491,-0.226620
25.896688,0.246300,-0.082797,-0.120474
25.926712,0.171453,-0.029247,0.345852
25.956721,0.120518,-0.202348,-0.011901
25.986756,0.274476,-0.136322,-0.279454
26.026784,0.250094,-0.234315,0.012494
26.056807,0.052525,-0.254890,-0.137082
26.086829,0.113083,-0.137559,-0.093269
26.116851,0.124807,-0.030896,-0.031844
26.156881,0.122597,-0.034992,-0.016489
26.196913,0.092839,0.101140,-0.177090
26.216926,0.160224,0.169763,0.065972
26.266956,0.062309,-0.125935,0.016967
26.296975,0.125282,-0.052735,-0.169783
26.326999,0.151711,0.039817,-0.202295
26.367038,0.145864,0.060201,0.189198
26.397061,0.135088,0.064996,-0.004208
26.427083,0.176373,0.154134,-0.549007
26.447074,0.213551,0.156018,-0.436864
26.497136,0.197323,0.076287,0.739530
26.527159,0.043141,-0.177131,-0.252292
26.567186,0.110286,0.197311,-0.543629
26.597209,0.243552,0.202718,0.993805
26.627231,0.210816,-0.032857,0.671027
26.657254,0.085635,-0.040214,-0.905995
26.687276,0.154611,0.450171,-0.393334
26.717298,0.122933,0.815613,0.893815
26.747321,0.186513,0.560779,0.126862
26.787353,0.275617,0.203583,-1.305941
26.827382,0.273348,0.466455,0.585077
26.857404,-0.098878,0.286256,1.116837
26.897432,-0.040666,-0.102624,-0.870192
26.927455,0.297682,0.128949,-0.332362
26.967485,0.221966,0.419167,0.970924
26.997491,-0.085147,0.300866,-0.144416
27.027520,0.207450,0.340516,-0.126465
27.057549,0.279127,0.097434,0.731274
27.087548,0.186066,0.165176,0.435579
27.137605,0.134796,0.127547,-0.371498
27.167634,0.234897,0.138734,0.632019
27.197657,0.161341,0.210235,0.873671
27.227602,0.137975,0.226149,-0.056745
27.257635,0.130270,0.341953,-0.408553
27.287656,0.243325,0.376215,0.843876
27.317679,0.164662,-0.125263,0.609835
27.357709,0.017180,-0.331722,-1.004694
27.387732,-0.019031,-0.010682,-0.003625
27.417754,0.019962,0.121319,0.881760
27.467791,0.118659,-0.021896,-0.844979
27.497789,0.176183,0.057928,0.335141
27.527813,0.045859,-0.346877,0.345928
27.567867,0.131955,-0.455998,-0.813763
27.597888,0.192442,-0.344466,-0.291310
27.627911,0.128511,-0.101607,0.211447
27.657932,0.136012,-0.016154,-0.107277
27.697965,0.177235,-0.146173,-0.468274
27.737992,0.091196,-0.054489,0.076153
27.757986,0.094088,-0.041195,-0.070566
27.798020,0.163676,-0.196292,-0.186945
27.828059,0.137487,-0.251668,0.379304
27.858079,-0.026922,-0.156341,0.623786
27.888103,-0.144918,0.061968,-0.401626
27.918125,-0.015915,0.324910,-0.773130
27.948148,0.236303,0.326967,0.574367
27.988162,0.257329,0.036061,-0.048313
28.018179,0.020995,-0.215924,-0.958451
28.048205,0.147840,0.064290,0.699543
28.078216,0.126404,-0.279260,1.242465
28.128283,0.013586,0.021136,-0.949090
28.158305,-0.000506,0.559358,0.336897
28.188328,0.086129,0.715818,1.621706
28.218329,0.144822,0.261337,-0.010951
28.248373,0.261681,0.104496,-1.150568
28.288376,0.088259,0.232942,0.776920
28.318424,-0.262218,0.287039,1.513589
28.348447,-0.174618,-0.057455,-0.509600
28.398483,0.265363,0.476161,0.212165
28.428506,0.065329,0.787108,1.444352
28.458529,-0.141626,0.465501,-0.159163
28.488551,0.112814,-0.034292,-0.512692
28.518573,0.283992,0.065206,0.781319
28.558604,0.127249,0.098645,-0.203640
28.598622,0.146879,0.206958,-0.257294
28.628651,0.228838,0.002345,0.264151
28.668687,0.110387,-0.297917,-0.505686
28.698686,0.051529,0.200736,-0.412582
28.728726,-0.099081,0.292763,0.103968
28.758745,-0.014576,0.212934,-0.250756
28.788767,0.264401,0.311806,-0.064278
28.818774,0.258936,0.125803,0.089371
28.848809,0.185122,0.111811,0.141463
28.878841,0.099265,-0.030409,0.384250
28.928880,0.038035,-0.143716,0.388219
28.968909,-0.049615,0.060502,-0.271258
28.998930,0.077590,0.256722,0.621088
29.028928,-0.052779,0.208067,0.587761
29.058975,0.013282,0.048460,-0.052611
29.098986,0.230552,-0.060081,0.424010
29.129016,0.214802,-0.083012,0.959591
29.159045,-0.018839,-0.207412,0.269848
29.189074,-0.002753,0.043102,-0.446885
29.219074,0.165729,0.204252,-0.105749
29.249110,0.075925,0.102109,-0.008022
29.299154,0.021057,-0.269208,-0.234389
29.309161,-0.010981,-0.340492,-0.175874
29.359199,-0.055780,-0.488759,-0.070606
29.399229,0.064928,-0.090458,-0.451638
29.419244,0.135479,-0.068167,-0.608104
29.459275,0.067252,-0.112005,-0.401519
29.489297,0.016425,-0.336638,-0.054088
29.529327,0.128083,-0.313014,-0.145563
29.549342,0.124281,-0.269023,-0.464736
29.599380,0.025050,0.125471,0.181631
29.629385,-0.000666,-0.068739,0.112463
29.659409,0.074430,-0.191910,-0.167226
29.689438,0.114021,-0.166195,-0.104385
29.719468,0.055437,-0.032296,0.055275
29.749467,0.071205,0.039907,0.265730
29.779514,0.179659,0.373917,0.173525
29.839556,0.174820,0.280058,-0.178552
29.869578,0.147992,-0.062934,0.222909
29.899583,0.091682,-0.066053,0.538693
29.929623,0.076469,0.239441,0.359283
29.959630,0.132571,0.615227,0.092078
29.989668,0.140207,0.784407,0.191683
30.019690,0.132106,0.429217,0.318050
30.059714,0.035829,-0.109029,0.468600
30.079735,0.027847,-0.094259,0.606104
30.119744,0.140212,0.130810,0.023651
30.169803,-0.008673,0.773312,0.485282
30.199825,-0.254702,0.689062,0.309887
30.229847,-0.272287,0.234614,-0.089966
30.259870,-0.011358,-0.058972,0.239366
30.289873,0.130107,-0.061641,0.310186
30.329909,0.005636,0.338797,-0.469530
30.359944,0.101831,0.235096,0.112565
30.389967,0.148137,-0.016960,0.480464
30.419989,0.089543,-0.272865,-0.492299
30.470024,0.074713,0.121598,-0.105131
30.480006,0.088572,0.093715,0.148439
30.530070,-0.016240,-0.016840,-0.159271
30.540057,0.052011,-0.195405,-0.076955
30.590115,0.039811,-0.277363,-0.296431
30.630145,-0.143326,0.085034,-0.301308
30.650135,0.034393,0.125641,-0.317073
30.680161,0.018362,-0.140950,-0.163253
30.740221,-0.176673,-0.561879,0.721417
30.770249,-0.235638,0.032191,-0.089936
30.800257,0.248401,0.410779,-0.198570
30.830277,0.913315,-0.030532,0.010093
30.860315,0.142006,-0.534955,0.342982
30.890338,-0.419864,-0.554307,0.409286
30.920359,-0.166453,-0.362755,0.133434
30.960390,-0.053358,-0.319111,-0.327701
30.990413,0.079430,-0.062349,0.510255
31.030443,0.170024,-0.293697,0.395280
31.070471,0.057462,0.025424,0.085016
31.100494,0.206814,0.089478,0.009788
31.130516,0.112780,-0.329338,0.111105
31.160539,-0.174949,-0.232157,0.407806
31.190561,0.019053,0.078481,-0.013134
31.220583,0.038643,0.292906,-0.291114
31.250598,0.211562,0.910077,-0.143431
31.290637,-0.637656,0.710053,1.733220
31.320635,0.102906,-0.364793,0.414744
31.350665,0.127936,-0.858204,0.868166
31.380684,-0.022474,-0.442288,-0.615960
31.430739,-0.156965,0.939490,-0.092259
31.460762,-0.145542,0.236881,0.347818
31.490783,0.081700,-0.596944,0.705799
31.520807,0.121052,-0.744547,0.569616
31.550829,0.246559,-0.402073,0.113237
31.590859,-0.051718,0.147478,-0.477762
31.620881,0.322032,0.656378,0.996065
31.670914,-0.052895,-0.749372,-0.681061
31.700933,0.120096,-0.407000,0.359873
31.730957,0.060651,-0.438314,0.669834
31.760956,0.032066,-0.010049,-0.124285
31.790981,0.061468,-0.154553,-0.358353
31.821004,0.229750,-0.008924,0.164070
31.861059,0.085642,-0.010116,0.129625
31.881070,0.022932,0.108002,-0.226941
31.931112,0.029159,0.334116,0.113219
31.971139,0.002550,-0.516949,0.631107
31.991153,-0.016991,-0.699724,0.391487
32.031185,-0.219152,0.063204,0.083309
32.061207,-0.143567,0.558380,0.092492
32.091229,-0.061920,0.618947,0.297613
32.131260,-0.501490,0.159744,0.019368
32.151274,-0.595343,-0.506723,-0.069375
32.191282,0.026364,-0.015316,0.477575
32.221228,0.377845,0.089368,0.309038
32.271275,-0.184325,-0.305797,-0.504727
32.301295,-0.333535,-0.371191,-0.077427
32.331334,0.081910,-0.620050,0.463384
32.361357,0.225368,-0.654941,0.150631
32.391379,0.104490,-0.306033,-0.273556
32.421402,0.052726,0.001504,-0.390736
32.451424,0.227357,0.309354,-0.153436
32.481419,0.351559,-0.282427,-0.038120
32.541492,0.285106,1.028892,0.451979
32.571513,0.076644,1.290590,-0.142478
32.601535,0.145378,1.347281,-0.797663
32.621547,0.357202,0.921820,0.085393
32.651558,0.160842,-0.501408,0.729738
32.691594,-0.724606,-1.964588,0.539533
32.721615,-0.510188,-2.061198,-0.038697
32.751640,0.061417,-1.112182,0.356946
32.791678,0.223122,0.351141,0.263314
32.831687,0.276096,1.082074,-0.133860
32.861733,0.266147,0.915641,0.017271
32.891747,-0.063249,0.453057,-0.137560
32.921752,-0.350537,0.092871,-0.216607
32.961803,-0.656850,-0.239598,-0.028948
32.991824,-0.158527,-0.449893,-0.387849
33.021848,-0.145375,-0.337620,-0.728113
33.061854,-0.026541,0.516498,0.505501
33.091899,0.039219,0.366935,-0.092278
33.121922,-0.275793,-0.061445,-0.537806
33.171959,-1.524973,-1.149442,-1.462088
33.201981,0.886282,0.418888,1.993539
33.232004,0.154403,0.143788,0.105229
33.262029,-0.055021,-0.509398,-0.574699
33.292047,0.060451,-0.195575,0.340912
33.322071,0.089056,-0.468731,0.511825
33.352092,0.325976,-0.184503,-0.076254
33.382116,1.156292,-0.210958,0.169742
33.422146,0.148312,-0.866777,0.347411
33.472182,-0.453323,-0.129876,0.378718
33.502204,-0.169798,0.059434,0.613880
33.522221,0.045190,0.027023,0.007423
33.552243,0.024725,-0.129403,-0.318655
33.592271,-0.118701,-0.060999,0.607268
33.632302,-0.148421,-0.243882,0.053532
33.652316,-0.090991,-0.024016,-0.162422
33.682322,0.099758,0.281087,0.478769
33.732353,0.164275,0.176845,-0.093200
33.772386,-0.063968,0.157316,-0.093301
33.802421,-0.122672,0.169740,0.144258
33.832432,-0.193466,0.071325,-0.059388
33.862458,-0.218485,0.092018,-0.094017
33.892467,-0.268296,0.063793,0.136828
33.922489,-0.351689,-0.122574,-0.005765
33.952519,-0.504514,-0.245135,-0.061058
33.992559,-0.413817,-0.263341,-0.019846
34.032600,-0.104387,0.227794,-0.217831
34.062622,0.102552,0.492913,-0.176965
34.092641,0.001286,0.397059,0.465249
34.122667,0.121819,0.232116,-0.221846
34.162694,0.097085,-0.017912,-0.916153
34.192718,0.028578,-0.189033,-0.070825
34.222741,0.026483,-0.395587,0.799346
34.262761,0.287243,-0.229567,0.293867
34.292791,0.437343,-0.305578,0.002702
34.322791,0.332075,-0.180023,-0.180265
34.362845,0.055014,-0.061154,0.570632
34.392868,0.164786,-0.118073,0.596194
34.422889,0.204825,-0.212434,0.385305
34.452911,0.246562,-0.155121,0.321311
34.492941,0.320295,0.041452,0.158379
34.522948,0.206071,-0.023262,0.125018
34.562993,-0.088412,-0.140469,-0.000567
34.593016,-0.241948,-0.283375,0.508483
34.623037,-0.057071,-0.562313,0.205841
34.663069,0.137644,-0.460263,-0.493190
34.693091,-0.084772,-0.222924,-0.774438
34.733091,-0.084971,0.367998,-0.721147
34.763135,-0.037733,0.510872,0.253529
34.793156,-0.063885,-0.079075,0.054469
34.833194,0.215564,-0.307921,-0.320449
34.853184,0.351987,-0.127048,-0.316923
34.893238,-0.014461,0.393123,-0.512106
34.923261,-0.295766,0.167709,-0.090797
34.963291,0.028062,-0.133307,0.170060
34.993294,0.577385,-0.258586,0.254042
35.023336,0.493271,-0.168497,0.278847
35.063365,0.109225,0.486159,0.384464
35.093387,0.095386,0.558692,0.358709
35.123409,0.153012,0.266575,0.155535
35.153412,0.249672,0.036745,0.244439
35.193462,0.048518,-0.074600,0.497558
35.223469,-0.127726,-0.243555,0.707046
35.273521,-0.045761,-0.239611,0.597690
35.303541,-0.038346,-0.205871,-0.129367
35.333564,-0.156536,-0.151280,-0.541564
35.363588,-0.190922,-0.041010,0.076123
35.393610,0.001275,-0.337796,0.558958
35.423632,-0.075331,-0.825971,0.669225
35.463658,-0.485106,-0.582356,-0.327501
35.493659,-0.255774,0.210524,-0.631001
35.523709,0.018146,0.458161,-0.628932
35.563738,-0.024175,0.141609,0.217363
35.593760,-0.120111,-0.437807,0.620773
35.623782,0.164913,-0.394934,0.097947
35.653805,0.279598,-0.072266,-0.193634
35.683796,0.390613,0.068825,-0.834739
35.723855,0.236958,0.033268,0.034364
35.753856,-0.071064,-0.517737,0.621642
35.783889,0.169593,-0.694777,-0.172770
35.823931,0.286339,0.141765,-0.299582
35.873966,0.209065,0.333046,-0.297420
35.903965,0.120351,-0.138650,-0.162272
35.933994,0.172913,-0.507318,0.297342
35.954018,0.122872,-0.612422,0.552867
35.994030,-0.086680,-0.215341,0.284699
36.034086,-0.092282,0.371827,-0.252265
36.054100,-0.036463,0.424023,-0.213958
36.094130,-0.007694,-0.001197,0.431844
36.114140,-0.082113,-0.316784,0.713878
36.164183,0.003300,-0.388013,0.186200
36.204197,0.126398,0.413255,0.507299
36.224210,0.156305,0.550177,-0.038972
36.264256,0.123164,0.579763,-0.578401
36.294279,0.055697,0.322717,0.282467
36.324296,-0.002653,-0.036512,0.332852
36.364325,-0.267982,-0.054107,-0.164730
36.394354,-0.143079,0.266058,0.164240
36.424353,0.091312,0.284291,0.007636
36.464407,0.249245,0.257339,-0.245071
36.494428,0.295734,0.129620,0.144554
36.524451,0.243129,0.077783,0.295927
36.564479,0.008861,0.067696,0.173342
36.594502,0.126842,0.141070,0.074340
36.624523,0.318876,0.078207,-0.010231
36.664527,0.270860,0.067617,0.304435
36.694555,-0.053890,0.043767,0.353406
36.724586,-0.169489,-0.082045,0.535006
36.764629,0.184355,-0.006288,-0.075954
36.794651,0.258598,0.024359,-0.116210
36.824673,0.108087,-0.100644,0.128276
36.854696,0.023826,-0.194027,0.219261
36.884712,0.160100,-0.323148,-0.143870
36.924746,0.140228,-0.018762,-0.280287
36.964777,0.008683,0.196891,0.184587
36.994799,-0.065892,-0.077593,-0.174821
37.024822,-0.046049,-0.183883,-0.115073
37.064827,0.104672,-0.292537,-0.213711
37.094856,0.166101,-0.278139,-0.205389
37.124886,-0.034936,-0.212987,-0.147386
37.154916,-0.179781,0.121049,-0.190717
37.194927,-0.095562,0.263227,-0.135640
37.224863,-0.011591,0.015321,-0.399585
37.254890,-0.034222,0.067577,-0.459749
37.284935,0.151744,0.081245,-0.105966
37.324966,0.291285,-0.638133,0.104081
37.344978,0.180246,-0.672835,-0.170853
37.395017,-0.529660,0.197608,-0.444597
37.435046,-0.163656,0.539676,0.116312
37.465068,0.301373,-0.002557,0.470545
37.495090,0.367252,-0.397534,0.275218
37.535119,-0.111414,-0.431913,0.162551
37.565143,-0.225815,0.221155,-0.051716
37.595142,0.253791,0.547072,0.378529
37.625172,0.638154,0.296072,0.245254
37.665212,0.567535,0.148552,-0.160555
37.695240,0.125872,0.486444,0.101540
37.725263,-0.261425,0.691523,0.101434
37.755285,-0.049287,0.531152,-0.180007
37.785307,0.178179,-0.034106,0.201927
37.825335,0.086143,-0.194782,0.055388
37.865345,-0.491854,0.222095,0.046869
37.895388,-0.474954,0.426016,0.158999
37.925410,0.062045,0.039893,0.377545
37.955427,0.222515,-0.220868,0.508941
37.995463,0.073566,-0.203658,0.101867
38.025472,-0.111816,-0.293483,0.007694
38.065498,-0.035273,0.217423,0.514598
38.095507,-0.540870,-0.254980,0.485353
38.125529,-0.093096,-0.415547,0.546178
38.165587,0.096515,-0.285646,0.377544
38.185590,0.083131,-0.114007,0.055733
38.225615,-0.033387,0.360821,-0.058947
38.265645,0.082995,0.432412,-0.106057
38.295674,0.016044,0.160069,0.177205
38.325704,-0.003998,-0.143920,-0.051410
