time_tick,acc_X_value,acc_Y_value,acc_Z_value
14.544311,-1.045855,-2.153063,-9.545724
14.577613,-1.032387,-2.314527,-9.433940
14.610238,-1.017572,-2.324554,-9.417928
14.644445,-0.887981,-2.214865,-9.691775
14.677632,-0.887981,-2.369596,-9.475990
14.710983,-0.765424,-2.179250,-9.531956
14.744314,-0.845632,-2.186433,-9.587923
14.777714,-0.761533,-2.151417,-9.517591
14.810929,-0.802086,-2.273376,-9.506517
14.844293,-0.776048,-2.240604,-9.735920
14.877617,-0.734448,-2.164136,-9.635060
14.910992,-0.733400,-2.266043,-9.835283
14.950543,-0.612788,-2.286395,-9.560239
14.977604,-0.628500,-2.279511,-9.638353
15.010915,-0.669054,-2.324554,-9.822114
15.044253,-0.588546,-2.299563,-9.658554
15.077654,-0.464941,-2.353584,-9.652120
15.111006,-0.487237,-2.294924,-9.703148
15.144331,-0.483496,-2.179550,-9.538840
15.177635,-0.388323,-2.282354,-9.631469
15.211072,-0.389221,-2.212471,-9.565028
15.244241,-0.428278,-2.196758,-9.535099
15.277643,-0.260079,-2.318119,-9.435886
15.310946,-0.291056,-1.961220,-9.054745
15.344214,-0.413763,-2.138996,-9.231773
15.377693,-0.330861,-2.098892,-9.308240
15.411060,-0.330861,-2.258411,-9.753428
15.444322,-0.337744,-2.216960,-9.539888
15.477677,-0.466736,-2.217110,-9.466114
15.511012,-0.356749,-2.289088,-9.629374
15.544323,-0.336098,-2.135106,-9.411643
15.577741,-0.258433,-1.928299,-9.052949
15.610941,-0.357946,-2.186134,-9.628775
15.644268,-0.411668,-2.321710,-9.028408
15.677713,-0.436808,-2.234917,-9.454741
15.710935,-0.365578,-2.071058,-9.415235
15.744312,-0.465988,-2.256915,-9.484520
15.777771,-0.269058,-2.181046,-9.703597
15.810978,-0.311557,-2.126726,-9.394734
15.844277,-0.332507,-2.207682,-9.773480
15.877656,-0.301979,-2.083179,-9.797722
15.911324,-0.195733,-2.088567,-9.909805
15.944475,-0.343879,-2.313480,-9.623688
15.981567,-0.291205,-2.089913,-10.061543
16.010954,-0.384732,-2.217409,-9.962180
16.044251,-0.242571,-2.032750,-10.025329
16.077670,-0.309761,-1.885052,-9.433491
16.110916,-0.471974,-2.014643,-9.515496
16.144334,-0.366027,-1.994142,-9.660350
16.177643,-0.381290,-1.913933,-9.472847
16.211082,-0.356449,-1.929197,-9.390245
16.244283,-0.331010,-1.939373,-9.325599
16.277687,-0.387426,-1.944909,-9.511904
16.311048,-0.364830,-1.971995,-9.465066
16.344365,-0.274744,-1.945358,-9.588821
16.377679,-0.515370,-2.063277,-9.443368
16.410996,-0.478409,-2.279810,-8.998479
16.444300,-0.251550,-2.017636,-9.808646
16.477685,-0.372910,-2.221150,-9.720507
16.510909,-0.398200,-2.310487,-9.881822
16.544317,-0.352559,-2.530762,-9.608125
16.577881,-0.201868,-2.235516,-9.463869
16.610945,-0.340587,-2.132861,-9.743552
16.644316,-0.355103,-2.295822,-9.899330
16.677659,-0.237334,-2.265594,-9.950957
16.711146,-0.366925,-2.403715,-10.126637
16.744319,-0.315148,-2.036790,-9.371539
16.777606,-0.590940,-2.182243,-9.326048
16.810939,-0.376801,-2.089016,-10.356788
16.844309,-0.391167,-2.123733,-9.508911
16.877585,-0.270106,-2.323656,-9.759114
16.910984,-0.435311,-2.281307,-9.566823
16.944272,-0.532280,-2.312732,-9.207680
16.977644,-0.411668,-2.465816,-9.323803
17.010971,-0.326970,-2.368698,-9.257960
17.044705,-0.498610,-2.549018,-9.571761
17.077433,-0.393262,-2.237312,-9.571612
17.110982,-0.507140,-2.357475,-9.019878
17.151161,-0.554277,-2.327846,-9.314076
17.177644,-0.482299,-2.290884,-9.312879
17.210883,-0.446235,-2.248385,-9.511605
17.244503,-0.437257,-2.036641,-9.134654
17.277687,-0.376202,-2.315126,-9.556498
17.310905,-0.362136,-2.327995,-9.824508
17.344273,-0.372312,-2.206934,-9.692074
17.377571,-0.197529,-2.246440,-9.456836
17.410946,-0.356449,-2.423019,-9.853539
17.444324,-0.131686,-2.067916,-9.865361
17.477618,-0.396105,-2.388750,-9.734124
17.510977,-0.282975,-2.533006,-9.843812
17.544328,-0.413015,-2.417033,-9.892297
17.577687,-0.404635,-2.300461,-10.112122
17.610985,-0.423190,-2.385608,-9.805354
17.644492,-0.387725,-2.436337,-10.018895
17.676938,-0.227008,-2.104578,-9.304350
17.710979,-0.415558,-2.406259,-9.613213
17.744355,-0.472123,-2.232972,-9.889753
17.777803,-0.426033,-2.122835,-9.697312
17.810996,-0.328915,-2.078989,-9.898731
17.844488,-0.424836,-2.026315,-9.730682
17.877584,-0.422891,-2.017037,-9.578046
17.910989,-0.368571,-1.926653,-9.127322
17.944286,-0.620719,-1.881610,-9.634312
17.977606,-0.319338,-1.874128,-9.121486
18.010983,-0.454017,-1.593248,-9.383361
18.044266,-0.443691,-1.679892,-9.135702
18.077689,-0.365578,-1.568258,-8.715654
18.110952,-0.425585,-1.875774,-9.875986
18.144263,-0.295694,-2.118346,-10.332397
18.177388,-0.460002,-1.670464,-9.856831
